KEY , ALPHA1 , ALPHA2 , GAPS , MATCHES , ALL , OVERLAP_TYPE ,R1L,R1S,R1E,R2L,R2S,R2E
origSeq_117-origSeq_138,0.504768605,0.505078125,0.046300406,0.3034268,0.195475315,Good Overlap,6898,2,6459,12367,5896,12361
origSeq_129-origSeq_14,0.504956103,0.507882883,0.04780849,0.317494897,0.211808936,Good Overlap,17989,10928,14494,3633,1,3609
origSeq_112-origSeq_119,0.505367764,0.506870119,0.048850927,0.313194091,0.206645992,Good Overlap,11483,0,6967,9320,2303,9312
origSeq_117-origSeq_19,0.506726457,0.505988024,0.04598255,0.27526407,0.166027559,Good Overlap,6898,5560,6238,691,0,676
origSeq_135-origSeq_34,0.506792059,0.509865005,0.044654963,0.302265895,0.195060579,Good Overlap,485,0,485,5805,472,963
origSeq_129-origSeq_63,0.507903056,0.510122732,0.045796124,0.311721126,0.204026805,Good Overlap,17989,8512,13332,4904,13,4876
origSeq_127-origSeq_140,0.508307296,0.508477938,0.048496158,0.315608431,0.208531868,Good Overlap,16943,0,10249,13483,3220,13476
origSeq_57-origSeq_82,0.509626907,0.509038554,0.048667827,0.31613115,0.209346467,Good Overlap,7337,0,6379,11561,5180,11544
origSeq_112-origSeq_183,0.510265499,0.510854318,0.047990464,0.314743845,0.20684652,Good Overlap,11483,0,7630,11124,3470,11118
origSeq_177-origSeq_75,0.510343634,0.511822575,0.046959612,0.316868185,0.208724161,Good Overlap,9902,0,5896,7594,1651,7582
origSeq_137-origSeq_4,0.510512484,0.503664224,0.049806646,0.305525134,0.197412029,Good Overlap,1503,0,777,781,19,775
origSeq_140-origSeq_25,0.510743586,0.50901725,0.044954473,0.312098007,0.203282208,Good Overlap,13483,5804,9726,3903,0,3895
origSeq_79-origSeq_96,0.510784174,0.511621275,0.0484697,0.313870279,0.205327945,Good Overlap,3576,0,3576,19709,3425,7013
origSeq_127-origSeq_179,0.511844144,0.511086475,0.048636417,0.321839261,0.21439577,Good Overlap,16943,3419,10355,6953,27,6942
origSeq_1-origSeq_139,0.512584705,0.510134587,0.050340206,0.297044907,0.186844017,Good Overlap,3177,0,3177,15013,3021,6167
origSeq_41-origSeq_94,0.512645638,0.511813265,0.047513481,0.326067906,0.218843492,Good Overlap,7331,3839,5643,1837,27,1825
origSeq_118-origSeq_57,0.513072501,0.512167936,0.045191329,0.323782837,0.216796324,Good Overlap,2767,0,2767,7337,2626,5383
origSeq_178-origSeq_192,0.513082464,0.503670962,0.048687805,0.306139194,0.197325707,Good Overlap,6981,0,6981,47088,6625,13348
origSeq_109-origSeq_79,0.513251267,0.51465704,0.043811098,0.320211651,0.212329199,Good Overlap,9570,2666,6210,3576,1,3565
origSeq_35-origSeq_83,0.514066496,0.51174743,0.042600441,0.312255517,0.203836195,Good Overlap,6520,3785,5192,1434,2,1396
origSeq_171-origSeq_88,0.514530861,0.513318535,0.049991683,0.325021355,0.218009541,Good Overlap,5375,1762,3621,1870,0,1850
origSeq_100-origSeq_70,0.515432906,0.513012618,0.049012683,0.315632213,0.207159054,Good Overlap,16312,1025,8907,8278,5,7811
origSeq_60-origSeq_82,0.515632051,0.517064079,0.04808093,0.327272854,0.220187541,Good Overlap,12013,0,7999,11561,3500,11545
origSeq_116-origSeq_174,0.515760093,0.517958796,0.046878558,0.319769196,0.210164458,Good Overlap,16597,1909,9485,7674,1,7644
origSeq_137-origSeq_158,0.515785861,0.518430034,0.043751997,0.33089352,0.224094769,Good Overlap,1503,0,1503,7035,1411,2930
origSeq_108-origSeq_188,0.516011702,0.518334907,0.048290661,0.319184073,0.209261466,Good Overlap,6526,0,6526,15308,6121,12708
origSeq_160-origSeq_96,0.516166416,0.517675601,0.048731066,0.313764445,0.203335964,Good Overlap,4454,0,4454,19709,4175,8656
origSeq_160-origSeq_191,0.516286079,0.516061695,0.04922145,0.315430622,0.206444044,Good Overlap,4454,0,4454,22116,4173,8623
origSeq_14-origSeq_17,0.517066511,0.517160686,0.045892458,0.307465081,0.196674042,Good Overlap,3633,0,2651,4151,1494,4146
origSeq_182-origSeq_67,0.517280763,0.518094388,0.049550586,0.32715468,0.219360864,Good Overlap,26524,6387,16804,10468,1,10452
origSeq_167-origSeq_30,0.518544114,0.518100069,0.048862809,0.31846037,0.209789877,Good Overlap,12915,8608,10859,2294,34,2281
origSeq_107-origSeq_69,0.51869553,0.51923617,0.04762454,0.317602333,0.208253208,Good Overlap,3958,403,2248,1857,2,1851
origSeq_10-origSeq_167,0.518708731,0.517221077,0.050153453,0.311931092,0.201669489,Good Overlap,3535,0,3535,12915,3280,6794
origSeq_1-origSeq_181,0.519457162,0.514936458,0.049174665,0.30147364,0.19060671,Good Overlap,3177,0,3177,11249,2939,6059
origSeq_130-origSeq_20,0.519886364,0.516728625,0.050099775,0.3100054,0.199780651,Good Overlap,3646,136,1966,1845,10,1817
origSeq_47-origSeq_69,0.520496536,0.526780627,0.046174329,0.318991299,0.206913965,Good Overlap,4043,581,2384,1857,2,1851
origSeq_124-origSeq_86,0.520727511,0.521589794,0.049601915,0.320047523,0.210554413,Good Overlap,26618,20516,23694,3221,1,3190
origSeq_116-origSeq_76,0.52200397,0.522494188,0.048050881,0.309471873,0.197186715,Good Overlap,16597,1986,9613,7647,0,7642
origSeq_121-origSeq_171,0.522184973,0.523266109,0.048116711,0.322828323,0.211926244,Good Overlap,10092,0,5296,5375,50,5369
origSeq_130-origSeq_91,0.522873942,0.521776628,0.050810726,0.317149557,0.206701887,Good Overlap,3646,0,3646,12771,3327,6957
origSeq_133-origSeq_158,0.523391595,0.523107837,0.046437897,0.330224545,0.221330494,Good Overlap,17758,4313,11350,7035,0,7029
origSeq_35-origSeq_6,0.523827678,0.526355707,0.04965189,0.335219734,0.225386256,Good Overlap,6520,3897,5271,1395,0,1388
origSeq_35-origSeq_87,0.523847219,0.524317912,0.049076639,0.317459956,0.206298906,Good Overlap,6520,1467,4114,2659,0,2652
origSeq_173-origSeq_77,0.524122807,0.52345098,0.049395174,0.315732887,0.205424079,Good Overlap,6213,0,3346,3518,171,3508
origSeq_166-origSeq_177,0.524390244,0.525341781,0.044547152,0.314708195,0.2020266,Good Overlap,3139,0,3139,9902,2847,5998
origSeq_185-origSeq_50,0.526135683,0.524100009,0.049838358,0.32456096,0.214221784,Good Overlap,16198,4510,10660,6126,1,6101
origSeq_119-origSeq_67,0.526409404,0.526994671,0.048973524,0.334144144,0.225411599,Good Overlap,9320,0,6807,10468,3611,10434
origSeq_167-origSeq_22,0.527264181,0.526522285,0.048097943,0.323127999,0.211332564,Good Overlap,12915,6533,9898,3393,0,3355
origSeq_29-origSeq_39,0.527661064,0.528980447,0.051349999,0.328705155,0.217461934,Good Overlap,3960,1104,2611,1522,0,1515
origSeq_151-origSeq_2,0.528164749,0.526443769,0.046449944,0.329117864,0.218581213,Good Overlap,15444,10495,13111,2612,4,2602
origSeq_139-origSeq_164,0.528174305,0.527768826,0.047884251,0.320038164,0.208324147,Good Overlap,15013,5703,10624,4943,7,4920
origSeq_100-origSeq_53,0.528178658,0.526982786,0.046212265,0.323858105,0.212234489,Good Overlap,16312,6825,11839,5003,6,4996
origSeq_185-origSeq_74,0.529880236,0.528130339,0.049841573,0.324052175,0.211785512,Good Overlap,16198,0,8716,8911,251,8906
origSeq_177-origSeq_25,0.530171242,0.529979606,0.048912695,0.330077162,0.218894086,Good Overlap,9902,2544,6445,3903,0,3898
origSeq_48-origSeq_73,0.530567515,0.531594158,0.049053312,0.326223768,0.213673663,Good Overlap,7106,0,6778,12487,5669,12475
origSeq_153-origSeq_45,0.5306495,0.529202005,0.049630812,0.326845916,0.215642681,Good Overlap,8559,0,5523,7344,1849,7340
origSeq_149-origSeq_15,0.531021636,0.529335634,0.048488157,0.315402974,0.20184902,Good Overlap,3940,0,3706,6726,3039,6720
origSeq_151-origSeq_50,0.531676371,0.529714635,0.048165332,0.322998186,0.210214738,Good Overlap,15444,3987,10105,6126,50,6120
origSeq_191-origSeq_57,0.532836584,0.533416022,0.049943071,0.332166422,0.221039732,Good Overlap,22116,8429,15723,7337,2,7313
origSeq_119-origSeq_77,0.534384384,0.530080315,0.052637064,0.325135553,0.214010848,Good Overlap,9320,2664,6223,3518,4,3502
origSeq_14-origSeq_74,0.535366932,0.532681192,0.050514422,0.337267821,0.225771199,Good Overlap,3633,0,3633,8911,3153,6747
origSeq_46-origSeq_74,0.536393667,0.533524355,0.05109257,0.32943614,0.215686487,Good Overlap,4709,0,4709,8911,4070,8725
origSeq_89-origSeq_90,0.536416129,0.533518871,0.048588307,0.328981803,0.216218002,Good Overlap,17466,0,11055,14077,3143,14070
origSeq_116-origSeq_123,0.538135593,0.538943094,0.048923298,0.321822834,0.207126166,Good Overlap,16597,0,9525,10666,1103,10659
origSeq_161-origSeq_32,0.539363191,0.540488656,0.051478265,0.336663507,0.222562464,Good Overlap,3173,0,3083,5646,2543,5640
origSeq_186-origSeq_91,0.539521476,0.540104796,0.048335819,0.330012844,0.215613592,Good Overlap,13958,0,9358,12771,3387,12767
origSeq_116-origSeq_172,0.539762862,0.540241848,0.048312412,0.328282682,0.213918923,Good Overlap,16597,0,10880,14476,3560,14461
origSeq_179-origSeq_22,0.540270056,0.538731272,0.047250879,0.334718349,0.220172137,Good Overlap,6953,660,4061,3393,2,3382
origSeq_127-origSeq_167,0.540330067,0.539165503,0.05019295,0.326981619,0.211947328,Good Overlap,16943,0,10477,12915,2447,12875
origSeq_160-origSeq_79,0.540587219,0.539792388,0.045230396,0.327507034,0.211582956,Good Overlap,4454,0,2817,3576,757,3565
origSeq_185-origSeq_37,0.541047548,0.5371359,0.051711624,0.328114201,0.213346243,Good Overlap,16198,5431,11257,5744,1,5736
origSeq_179-origSeq_30,0.54320697,0.539957316,0.046640512,0.339653097,0.225945375,Good Overlap,6953,2713,5020,2294,7,2284
origSeq_60-origSeq_97,0.543476019,0.542485011,0.048694214,0.330428498,0.214892677,Good Overlap,12013,2318,7587,5262,0,5248
origSeq_140-origSeq_143,0.543653073,0.543259557,0.047298458,0.337345841,0.223398347,Good Overlap,13483,10028,11921,1948,27,1917
origSeq_100-origSeq_153,0.544226357,0.544574631,0.051429346,0.33640084,0.223164119,Good Overlap,16312,620,9160,8559,0,8552
origSeq_138-origSeq_32,0.545498501,0.545278638,0.053359821,0.346625515,0.234000803,Good Overlap,12367,2030,7671,5646,4,5640
origSeq_100-origSeq_54,0.545872801,0.546976242,0.046592518,0.331783436,0.214564061,Good Overlap,16312,12617,14634,2031,0,2026
origSeq_38-origSeq_84,0.545922452,0.54576659,0.049895825,0.336110649,0.221156205,Good Overlap,5841,0,4773,7678,2902,7672
origSeq_111-origSeq_58,0.546056991,0.546207353,0.048253251,0.347031915,0.234299869,Good Overlap,4768,1751,3399,1666,1,1650
origSeq_172-origSeq_33,0.546246887,0.548814998,0.048895022,0.348312675,0.234534789,Good Overlap,14476,8856,11927,3124,2,3105
origSeq_113-origSeq_114,0.546445704,0.551724138,0.051732602,0.327255378,0.212382456,Good Overlap,1253,0,1253,11237,1040,2320
origSeq_190-origSeq_56,0.547261578,0.550398992,0.048163094,0.333992386,0.217469946,Good Overlap,31476,26747,29335,2637,0,2621
origSeq_122-origSeq_43,0.5480382,0.548557637,0.049406613,0.324695146,0.20698904,Good Overlap,5534,0,4763,7936,3157,7930
origSeq_116-origSeq_17,0.548742583,0.564790843,0.054068018,0.328470397,0.206646568,Good Overlap,16597,9520,13404,4151,1,4146
origSeq_151-origSeq_37,0.549391452,0.545445893,0.049787087,0.33092054,0.213899615,Good Overlap,15444,4850,10673,5744,5,5736
origSeq_130-origSeq_178,0.549675863,0.546531046,0.05019772,0.329988378,0.212433476,Good Overlap,3646,0,3646,6981,2987,6587
origSeq_162-origSeq_173,0.549846469,0.548367221,0.052508876,0.327508885,0.209920085,Good Overlap,2686,0,2686,6213,2199,4869
origSeq_100-origSeq_164,0.550631509,0.548027635,0.050045253,0.339398685,0.224437133,Good Overlap,16312,7288,12258,4943,2,4920
origSeq_140-origSeq_30,0.552779819,0.549913729,0.04829543,0.34658329,0.230686152,Good Overlap,13483,9434,11691,2294,34,2265
origSeq_158-origSeq_179,0.552959502,0.553803443,0.051045609,0.348228922,0.231910551,Good Overlap,7035,0,4970,6953,1953,6940
origSeq_15-origSeq_182,0.554310203,0.555116815,0.053263801,0.352389609,0.236871599,Good Overlap,6726,0,6726,26524,5408,12156
origSeq_140-origSeq_22,0.555121951,0.552941176,0.051316227,0.356285901,0.241454169,Good Overlap,13483,7334,10748,3393,1,3385
origSeq_14-origSeq_185,0.555759523,0.555555556,0.053884118,0.342911305,0.226181258,Good Overlap,3633,0,3633,16198,2904,6534
origSeq_166-origSeq_36,0.557757009,0.56120178,0.045856333,0.338438915,0.218529858,Good Overlap,3139,467,1959,1530,3,1516
origSeq_132-origSeq_91,0.559245961,0.559591882,0.05403639,0.336456918,0.21687116,Good Overlap,4984,0,4984,12771,3928,8919
origSeq_189-origSeq_191,0.560097188,0.559785224,0.051158847,0.344672308,0,Good Overlap,39864,358,22488,22116,5,22107
origSeq_149-origSeq_71,0.561333523,0.55932446,0.051350093,0.345353359,0.22769033,Good Overlap,3940,0,3940,8532,3079,6987
origSeq_16-origSeq_9,0.561771562,0.556080283,0.052596784,0.323593254,0.202887983,Good Overlap,964,0,964,3402,752,1694
origSeq_37-origSeq_47,0.562250917,0.559794806,0.051337452,0.340753407,0.222759679,Good Overlap,5744,0,3527,4043,529,4021
origSeq_134-origSeq_70,0.562797302,0.560111437,0.052093546,0.346506294,0.228528197,Good Overlap,18418,4339,12266,8278,6,7847
origSeq_129-origSeq_191,0.563139798,0.564653662,0.049700036,0.346693217,0,Good Overlap,17989,0,14413,22116,7605,22107
origSeq_116-origSeq_69,0.563302752,0.563436258,0.052320866,0.342604834,0.223576106,Good Overlap,16597,13329,15171,1857,2,1845
origSeq_139-origSeq_36,0.563643293,0.566123532,0.050917204,0.349557732,0.229696283,Good Overlap,15013,12392,13871,1530,3,1497
origSeq_182-origSeq_79,0.564603175,0.565086412,0.050929987,0.349710005,0.231443943,Good Overlap,26524,20225,23782,3576,1,3565
origSeq_172-origSeq_97,0.565095761,0.564439655,0.050641366,0.344927143,0.225772771,Good Overlap,14476,5182,10434,5262,0,5238
origSeq_108-origSeq_138,0.565119501,0.567255493,0.053977451,0.346536939,0.226352893,Good Overlap,6526,0,6526,12367,5022,11605
origSeq_61-origSeq_71,0.565217391,0.562126813,0.053045691,0.347361953,0.228357126,Good Overlap,2002,0,2002,8532,1540,3517
origSeq_98-origSeq_99,0.565626548,0.555724417,0.04637048,0.328689668,0.206361603,Good Overlap,2007,0,1142,1116,12,1109
origSeq_156-origSeq_189,0.566849734,0.569389125,0.053157477,0.349144596,0,Good Overlap,12592,0,12592,39864,9622,22345
origSeq_109-origSeq_154,0.567390593,0.567720829,0.052140587,0.354625874,0.235843224,Good Overlap,9570,409,5608,5214,2,5208
origSeq_112-origSeq_173,0.567515749,0.567001828,0.052560224,0.34751973,0.228411976,Good Overlap,11483,536,6752,6213,6,6209
origSeq_163-origSeq_82,0.567901235,0.564003436,0.054964358,0.356006614,0.239491929,Good Overlap,1334,0,1334,11561,1015,2328
origSeq_114-origSeq_117,0.56950324,0.56797295,0.052232243,0.345346722,0.224921095,Good Overlap,11237,0,6592,6898,338,6889
origSeq_144-origSeq_58,0.571753986,0.571948998,0.058203896,0.347854515,0.228177058,Good Overlap,1801,0,1255,1666,394,1650
origSeq_152-origSeq_57,0.571852546,0.571517899,0.050918525,0.346051997,0.225071971,Good Overlap,14143,1340,8662,7337,1,7313
origSeq_116-origSeq_63,0.572499063,0.587192475,0.05829653,0.358945752,0.234653588,Good Overlap,16597,8593,13177,4904,3,4872
origSeq_130-origSeq_55,0.573116691,0.573955774,0.051358332,0.35698639,0.236126073,Good Overlap,3646,0,3492,5971,2447,5951
origSeq_182-origSeq_38,0.574228319,0.572972973,0.052841292,0.357817599,0.237622665,Good Overlap,26524,16323,22183,5841,4,5834
origSeq_192-origSeq_89,0.574234508,0.575567789,0.056339196,0.354567279,0,Good Overlap,47088,16846,34212,17466,0,17461
origSeq_156-origSeq_191,0.575266115,0.576909074,0.052280549,0.358526892,0.237516688,Good Overlap,12592,0,12592,22116,9297,21974
origSeq_139-origSeq_98,0.577146172,0.578490893,0.056210091,0.358368132,0.236768656,Good Overlap,15013,11565,13555,2007,0,2001
origSeq_190-origSeq_68,0.577581642,0.57940065,0.055841625,0.360141443,0.238632211,Good Overlap,31476,20147,26691,6602,1,6594
origSeq_189-origSeq_52,0.577717532,0.575470474,0.050084556,0.35813636,0.236119884,Good Overlap,39864,32119,36594,4444,1,4435
origSeq_134-origSeq_99,0.578181818,0.57442348,0.059410345,0.359816825,0.238041761,Good Overlap,18418,16506,17619,1116,13,1109
origSeq_177-origSeq_22,0.582217645,0.581499312,0.049454503,0.370213896,0.249461107,Good Overlap,9902,4076,7468,3393,0,3382
origSeq_182-origSeq_84,0.583346042,0.582486437,0.058674568,0.359258191,0.236938167,Good Overlap,26524,13411,21061,7678,1,7624
origSeq_131-origSeq_171,0.583891145,0.585981002,0.053120775,0.353015515,0.228544835,Good Overlap,19393,10282,15603,5375,2,5369
origSeq_134-origSeq_192,0.583893469,0.584262544,0.054121388,0.354445315,0,Good Overlap,18418,2,18418,47088,13124,31568
origSeq_127-origSeq_177,0.585021558,0.584948015,0.051810271,0.362968832,0.24012439,Good Overlap,16943,12,9917,9902,0,9902
origSeq_127-origSeq_157,0.585117332,0.585330727,0.054787259,0.361564756,0.237350639,Good Overlap,16943,7229,12914,5695,2,5692
origSeq_151-origSeq_190,0.585487907,0.585864707,0.053823502,0.359083601,0,Good Overlap,15444,0,15444,31476,10934,26402
origSeq_75-origSeq_98,0.586196855,0.584745763,0.052164586,0.347881818,0.22198087,Good Overlap,7594,4160,6173,2007,0,2001
origSeq_133-origSeq_88,0.586305732,0.588011418,0.053249609,0.360088529,0.23426753,Good Overlap,17758,14619,16460,1870,1,1855
origSeq_183-origSeq_67,0.587209302,0.587755402,0.054969351,0.365863462,0.241443532,Good Overlap,11124,0,7979,10468,2464,10461
origSeq_157-origSeq_168,0.587824351,0.587,0.049338692,0.353597953,0.227441658,Good Overlap,5695,1690,4046,2359,3,2351
origSeq_118-origSeq_97,0.588598171,0.587721168,0.050138393,0.358106412,0.233564833,Good Overlap,2767,0,2767,5262,1934,4691
origSeq_10-origSeq_75,0.589363121,0.590114828,0.054051865,0.360952329,0.235522072,Good Overlap,3535,0,3535,7594,2463,6009
origSeq_112-origSeq_94,0.589379947,0.59300425,0.056593672,0.362732277,0.236505495,Good Overlap,11483,8462,10249,1837,11,1825
origSeq_143-origSeq_158,0.590124205,0.59,0.056824436,0.363705532,0.238819785,Good Overlap,1948,0,1948,7035,1353,3300
origSeq_163-origSeq_95,0.590526782,0.589436307,0.048748336,0.367261374,0.242538952,Good Overlap,1334,0,1334,11131,925,2253
origSeq_134-origSeq_153,0.590755199,0.590783474,0.053678073,0.36816646,0.244588759,Good Overlap,18418,3946,12496,8559,1,8552
origSeq_186-origSeq_192,0.590964901,0.587454095,0.055991502,0.361104509,0,Good Overlap,13958,0,13958,47088,9661,23418
origSeq_108-origSeq_141,0.59127925,0.590434872,0.056377602,0.35627019,0.231280516,Good Overlap,6526,0,5736,8897,3175,8891
origSeq_123-origSeq_95,0.591422945,0.590527008,0.055037774,0.368328648,0.244579089,Good Overlap,10666,0,8109,11131,3045,11124
origSeq_191-origSeq_95,0.59178345,0.592174607,0.054026048,0.369461067,0.245538193,Good Overlap,22116,3349,14455,11131,0,11124
origSeq_115-origSeq_155,0.592241198,0.590514503,0.053472296,0.364295004,0.240314783,Good Overlap,2809,0,2809,14003,1934,4723
origSeq_116-origSeq_191,0.592532602,0.59851864,0.05500923,0.361808426,0,Good Overlap,16597,0,14267,22116,7481,22107
origSeq_16-origSeq_58,0.592865929,0.59560171,0.056687234,0.350057225,0.223420143,Good Overlap,964,0,964,1666,662,1637
origSeq_187-origSeq_80,0.593030303,0.593768905,0.055156853,0.35871284,0.232837604,Good Overlap,27328,14128,21956,7860,0,7852
origSeq_152-origSeq_96,0.593104746,0.59262573,0.052300098,0.359576113,0,Good Overlap,14143,0,12610,19709,7118,19703
origSeq_101-origSeq_140,0.593437946,0.595279957,0.053802024,0.367329105,0.241834317,Good Overlap,10048,0,8736,13483,4673,13476
origSeq_129-origSeq_60,0.594557245,0.594449466,0.056699116,0.36711143,0.241513857,Good Overlap,17989,0,11186,12013,825,12006
origSeq_100-origSeq_90,0.595073737,0.59253802,0.054227103,0.362609133,0.237015903,Good Overlap,16312,0,11379,14077,2810,14070
origSeq_10-origSeq_99,0.596606459,0.595054945,0.053488483,0.353144833,0.224713674,Good Overlap,3535,1721,2811,1116,13,1096
origSeq_134-origSeq_53,0.597072699,0.598674699,0.052210832,0.369230023,0.242123917,Good Overlap,18418,10161,15097,5003,10,4979
origSeq_175-origSeq_80,0.597412481,0.597412481,0.054940201,0.36466439,0.237943234,Good Overlap,13606,466,8316,7860,0,7850
origSeq_116-origSeq_14,0.598741007,0.618893065,0.054540731,0.366030412,0.235005463,Good Overlap,16597,11042,14371,3633,5,3628
origSeq_192-origSeq_34,0.599187754,0.600726141,0.052369752,0.368508068,0.240587724,Good Overlap,47088,37490,43244,5805,5,5796
origSeq_151-origSeq_187,0.599976691,0.60020966,0.057002663,0.365217354,0,Good Overlap,15444,0,15444,27328,10297,25756
